currentRank,__typename,node.episodes.episodes.total,node.episodes.episodes.__typename,node.episodes.__typename,node.id,node.titleText.text,node.titleText.__typename,node.titleType.id,node.titleType.text,node.titleType.canHaveEpisodes,node.titleType.displayableProperty.value.plainText,node.titleType.displayableProperty.value.__typename,node.titleType.displayableProperty.__typename,node.titleType.__typename,node.originalTitleText.text,node.originalTitleText.__typename,node.primaryImage.id,node.primaryImage.width,node.primaryImage.height,node.primaryImage.url,node.primaryImage.caption.plainText,node.primaryImage.caption.__typename,node.primaryImage.__typename,node.releaseYear.year,node.releaseYear.endYear,node.releaseYear.__typename,node.ratingsSummary.aggregateRating,node.ratingsSummary.voteCount,node.ratingsSummary.__typename,node.runtime.seconds,node.runtime.__typename,node.certificate.rating,node.certificate.__typename,node.canRate.isRatable,node.canRate.__typename,node.titleGenres.genres,node.titleGenres.__typename,node.canHaveEpisodes,node.plot.plotText.plainText,node.plot.plotText.__typename,node.plot.__typename,node.latestTrailer.id,node.latestTrailer.__typename,node.series,node.releaseDate.day,node.releaseDate.month,node.releaseDate.year,node.releaseDate.__typename,node.productionStatus.currentProductionStage.id,node.productionStatus.currentProductionStage.text,node.productionStatus.currentProductionStage.__typename,node.productionStatus.__typename,node.__typename,node.latestTrailer,node.certificate,node.runtime
227,ChartTitleEdge,80,EpisodeConnection,Episodes,tt3526078,Schitt's Creek,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Schitt$ Creek,TitleText,rm3540367873,1280,1920,https://m.media-amazon.com/images/M/MV5BODk2Nzg4OWYtODczMy00NWRkLTg5ODQtZTU1ZGRhMzRhZGZhXkEyXkFqcGc@._V1_.jpg,"Catherine O'Hara, Eugene Levy, Annie Murphy, and Dan Levy in Schitt's Creek (2015)",Markdown,Image,2015,2020.0,YearRange,8.5,158837,RatingsSummary,1320.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"After being a victim of fraud, Johnny Rose and his family go from extremely wealthy to penniless overnight. The only asset left to them is a small, unsophisticated town: Schitt's Creek. They relocate there. Culture shock ensues.",Markdown,Plot,vi289325337,Video,,11.0,2.0,2015,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
228,ChartTitleEdge,7,EpisodeConnection,Episodes,tt0118273,Brass Eye,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Brass Eye,TitleText,rm760434689,680,1000,https://m.media-amazon.com/images/M/MV5BOTFhMGE2OWEtY2JiYS00MmUwLWIwMzMtYWZmZjdlZWI3MDI2XkEyXkFqcGc@._V1_.jpg,Christopher Morris in Brass Eye (1997),Markdown,Image,1997,2001.0,YearRange,8.6,12212,RatingsSummary,1500.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Controversial spoof of current affairs television, and the role of celebrity in the UK.",Markdown,Plot,,,,29.0,1.0,1997,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
229,ChartTitleEdge,34,EpisodeConnection,Episodes,tt7278862,My Brilliant Friend,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,L'amica geniale,TitleText,rm3314839041,810,1200,https://m.media-amazon.com/images/M/MV5BZjQ3NjZmMDMtNWE1MS00MWNlLWE4YzEtZjRkODhiZjJkMzIxXkEyXkFqcGc@._V1_.jpg,Alba Rohrwacher and Irene Maiorino in My Brilliant Friend (2018),Markdown,Image,2018,2024.0,YearRange,8.6,21215,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,A woman recounts the lifelong friendship and conflicts with a girl she met at primary school in Naples during the early 1950s.,Markdown,Plot,vi4101621273,Video,,18.0,11.0,2018,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
230,ChartTitleEdge,53,EpisodeConnection,Episodes,tt2575988,Silicon Valley,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Silicon Valley,TitleText,rm4111831553,1000,1426,https://m.media-amazon.com/images/M/MV5BMjhhYmZjZjgtOTc3Mi00ZmY3LWI3MTUtYzcyOGMxYWFmN2YyXkEyXkFqcGc@._V1_.jpg,"Martin Starr, Zach Woods, T.J. Miller, Thomas Middleditch, and Kumail Nanjiani in Silicon Valley (2014)",Markdown,Image,2014,2019.0,YearRange,8.5,172891,RatingsSummary,1800.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Follows the struggle of Richard Hendricks, a Silicon Valley engineer trying to build his own company called Pied Piper.",Markdown,Plot,vi2603925273,Video,,6.0,4.0,2014,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
231,ChartTitleEdge,43,EpisodeConnection,Episodes,tt5288312,Skam,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Skam,TitleText,rm3779534848,680,1000,https://m.media-amazon.com/images/M/MV5BNDk5MjdkMmEtYmRjMS00YzRiLWIwYzItNzIwZWNiOGZlZTQ0XkEyXkFqcGc@._V1_.jpg,"Josefine Frida Pettersen, Ulrikke Falch, Lisa Teige, Iman Meskini, and Ada Eide in Skam (2015)",Markdown,Image,2015,2017.0,YearRange,8.6,40660,RatingsSummary,1800.0,Runtime,Not Rated,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Romance', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The story of young teenagers and pupils on Hartvig Nissens upper secondary school in Oslo, and their troubles, scandals and everyday life. Each season is told from a different person's point of view.",Markdown,Plot,vi346866457,Video,,25.0,9.0,2015,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
232,ChartTitleEdge,134,EpisodeConnection,Episodes,tt1586680,Shameless,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Shameless,TitleText,rm2969561345,480,720,https://m.media-amazon.com/images/M/MV5BMWUwZjJmYjctYTY3MC00ZTVlLWI1ZGEtNWQzMTFlMTcwMTY2XkEyXkFqcGc@._V1_.jpg,"William H. Macy, Steve Howey, Cameron Monaghan, Shanola Hampton, Jeremy Allen White, Ethan Cutkosky, and Emma Kenney in Shameless (2011)",Markdown,Image,2011,2021.0,YearRange,8.5,306443,RatingsSummary,3600.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"A scrappy, feisty, fiercely loyal Chicago family makes no apologies.",Markdown,Plot,vi3560030489,Video,,9.0,1.0,2011,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
233,ChartTitleEdge,4,EpisodeConnection,Episodes,tt0203082,Rurouni Kenshin: Trust and Betrayal,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,Rurôni Kenshin: Meiji kenkaku romantan - Tsuioku-hen,TitleText,rm61019393,1000,1426,https://m.media-amazon.com/images/M/MV5BOGNmMzUzOTItMjJjOC00MzMwLWJhMmQtNDE0NjFhNjM5YzhhXkEyXkFqcGc@._V1_.jpg,Rurouni Kenshin: Trust and Betrayal (1999),Markdown,Image,1999,1999.0,YearRange,8.6,17192,RatingsSummary,1800.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In the era of Japan's Meiji Restoration, an assassin regains his humanity.",Markdown,Plot,vi3054877977,Video,,22.0,8.0,2000,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
234,ChartTitleEdge,180,EpisodeConnection,Episodes,tt0149460,Futurama,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Futurama,TitleText,rm2659742721,6750,10000,https://m.media-amazon.com/images/M/MV5BMDAyZDM2Y2EtMzdlYy00NTllLWIxNTItYjBhNDUzODA4ZWI1XkEyXkFqcGc@._V1_.jpg,Futurama (1999),Markdown,Image,1999,,YearRange,8.5,269499,RatingsSummary,1320.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Philip J. Fry, a pizza delivery boy, is accidentally frozen in 1999 and thawed out on New Year's Eve 2999.",Markdown,Plot,vi3102001433,Video,,28.0,3.0,1999,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
235,ChartTitleEdge,51,EpisodeConnection,Episodes,tt0421357,Fullmetal Alchemist,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hagane no renkinjutsushi,TitleText,rm1374488833,2000,3000,https://m.media-amazon.com/images/M/MV5BNDczZWMyMjEtZDI0ZS00YThjLWE2MjEtNTIxNmVmZDhkNDg5XkEyXkFqcGc@._V1_.jpg,Romi Park and Rie Kugimiya in Fullmetal Alchemist (2003),Markdown,Image,2003,2004.0,YearRange,8.5,81234,RatingsSummary,1440.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"When a failed alchemical ritual leaves brothers Edward and Alphonse Elric with severely damaged bodies, they begin searching for the one thing that can save them: the fabled philosopher's stone.",Markdown,Plot,vi1752743193,Video,,6.0,11.0,2004,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
236,ChartTitleEdge,62,EpisodeConnection,Episodes,tt3230854,The Expanse,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,The Expanse,TitleText,rm1811081473,404,608,https://m.media-amazon.com/images/M/MV5BYzUyYmI3MjctY2Q2MC00NmFjLTgwZGUtNWQzZWNlYmVjNzE2XkEyXkFqcGc@._V1_.jpg,"Shohreh Aghdashloo, Wes Chatham, Steven Strait, Frankie Adams, Cara Gee, and Dominique Tipper in The Expanse (2015)",Markdown,Image,2015,2022.0,YearRange,8.5,181367,RatingsSummary,3600.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"The disappearance of rich-girl-turned-political-activist links the lives of Ceres detective, accidental ship captain and U.N. politician. Amidst political tension between Earth, Mars and the Belt, they unravel the greatest conspiracy.",Markdown,Plot,vi1055245081,Video,,23.0,11.0,2015,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
237,ChartTitleEdge,4,EpisodeConnection,Episodes,tt0417349,North & South,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,North & South,TitleText,rm2830146049,1443,2048,https://m.media-amazon.com/images/M/MV5BZjRlZWY2ZGMtOWJkNC00OTAwLWFmNWMtMGRkZWY2ZGM1YWExXkEyXkFqcGc@._V1_.jpg,Richard Armitage and Daniela Denby-Ashe in North & South (2004),Markdown,Image,2004,2004.0,YearRange,8.5,36469,RatingsSummary,3600.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Romance', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"North and South is a four-part adaptation of Elizabeth Gaskell's love story of Margaret Hale, a middle-class southerner who is forced to move to the northern town of Milton.",Markdown,Plot,vi696565017,Video,,2.0,7.0,2005,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
238,ChartTitleEdge,39,EpisodeConnection,Episodes,tt2243973,Hannibal,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Hannibal,TitleText,rm3751722497,1024,1448,https://m.media-amazon.com/images/M/MV5BNjBmYjdiMzItNTEwNi00YTI2LTg4YjctOTRjNDYxNTUxNGQ1XkEyXkFqcGc@._V1_.jpg,Mads Mikkelsen in Hannibal (2013),Markdown,Image,2013,2015.0,YearRange,8.5,289071,RatingsSummary,2700.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Horror', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Explores the early relationship between renowned psychiatrist Hannibal Lecter and a young FBI criminal profiler who is haunted by his ability to empathize with serial killers.,Markdown,Plot,vi533052697,Video,,4.0,4.0,2013,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
239,ChartTitleEdge,175,EpisodeConnection,Episodes,tt0436992,Doctor Who,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Doctor Who,TitleText,rm3756256001,608,912,https://m.media-amazon.com/images/M/MV5BZGVmY2RkZjAtZDAwMC00MmZhLThhMGItZmVlNzE4MTgyMWRkXkEyXkFqcGc@._V1_.jpg,"Christopher Eccleston, Peter Capaldi, David Tennant, Matt Smith, and Jodie Whittaker in Doctor Who (2005)",Markdown,Image,2005,2022.0,YearRange,8.5,255353,RatingsSummary,2700.0,Runtime,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Adventure', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Sci-Fi', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The further adventures in time and space of the alien adventurer known as the Doctor and his companions from planet Earth.,Markdown,Plot,vi199870745,Video,,17.0,3.0,2006,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
240,ChartTitleEdge,35,EpisodeConnection,Episodes,tt10590066,All Creatures Great & Small,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,All Creatures Great & Small,TitleText,rm2541527809,676,1200,https://m.media-amazon.com/images/M/MV5BMThlZmFhOTUtNzM3My00YTAwLWEzMDMtYmI0MGZiOTlkOTQ4XkEyXkFqcGc@._V1_.jpg,"Anna Madeley, Samuel West, Nicholas Ralph, Rachel Shenton, and Callum Woodhouse in All Creatures Great & Small (2020)",Markdown,Image,2020,,YearRange,8.6,19582,RatingsSummary,,,TV-PG,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"James Herriot, fresh out of Glasgow Veterinary College, pursues his dream to become a vet in the Yorkshire Dales. He discovers that treating the animals is as much about treating their owners, and the Dales' farmers are a tough to please.",Markdown,Plot,vi330680601,Video,,10.0,1.0,2021,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
241,ChartTitleEdge,190,EpisodeConnection,Episodes,tt0421291,Avrupa Yakasi,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Avrupa Yakasi,TitleText,rm2538726400,500,700,https://m.media-amazon.com/images/M/MV5BMGI0MWViMTktYjIwMy00YjRlLTk0ZmQtYzNlNzZlZTNmYjQwXkEyXkFqcGc@._V1_.jpg,"Hümeyra, Gazanfer Özcan, Ata Demirer, and Gülse Birsel in Avrupa Yakasi (2004)",Markdown,Image,2004,2009.0,YearRange,8.6,22665,RatingsSummary,5400.0,Runtime,,,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The life and times of the rather traditional Sutcuoglu family and their comedic struggles to adapt the high-profile contemporary life of Nisantasi.,Markdown,Plot,,,,11.0,2.0,2004,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
242,ChartTitleEdge,21,EpisodeConnection,Episodes,tt4269716,Umbre,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Umbre,TitleText,rm3779168513,2953,4134,https://m.media-amazon.com/images/M/MV5BNzNmYTA1NDktNjZjNS00ZDZkLWJjNWUtMDZkMDcyYjUzMzVlXkEyXkFqcGc@._V1_.jpg,"Costel Cascaval, Serban Pavlu, and Laurentiu Bãnescu in Umbre (2014)",Markdown,Image,2014,2019.0,YearRange,8.7,12211,RatingsSummary,2700.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Umbre follows Relu, an enforcer for a small-time mob boss, as he struggles to keep his family in the dark about his job. The secrets Relu keeps become increasingly oppressive and the lies begin to surface.",Markdown,Plot,vi2311897881,Video,,28.0,12.0,2014,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
243,ChartTitleEdge,16,EpisodeConnection,Episodes,tt20869502,Extraordinary Attorney Woo,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Isanghan byeonhosa Woo Young-woo,TitleText,rm3484751361,1256,1796,https://m.media-amazon.com/images/M/MV5BMGM4ZjU4ZWItZWNmYy00ZDZhLThjY2EtMDEyOTk0NjI3YzJiXkEyXkFqcGc@._V1_.jpg,Park Eun-bin in Extraordinary Attorney Woo (2022),Markdown,Image,2022,2022.0,YearRange,8.6,32027,RatingsSummary,4500.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Follows the brilliant attorney Woo Young-woo, who tackles challenges in and out of the courtroom as a rookie at a prominent law firm and a woman on the autism spectrum.",Markdown,Plot,vi3256992281,Video,,29.0,6.0,2022,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
244,ChartTitleEdge,100,EpisodeConnection,Episodes,tt2433738,Wentworth,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Wentworth,TitleText,rm3063677953,500,735,https://m.media-amazon.com/images/M/MV5BZjIxOGFkODctMmIxNS00YzQwLTgxZjMtMzgyYTk5YWYxYTU5XkEyXkFqcGc@._V1_.jpg,"Kate Atkinson, Danielle Cormack, Robbie Magasiva, Leah Purcell, Pamela Rabe, and Nicole da Silva in Wentworth (2013)",Markdown,Image,2013,2021.0,YearRange,8.6,26001,RatingsSummary,2700.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Thriller', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,The confronting look into the lives of the inmates and prison staff of Wentworth Correctional Centre as they navigate the ups and downs of their lives in the prison system.,Markdown,Plot,vi872397593,Video,,1.0,5.0,2013,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
245,ChartTitleEdge,12,EpisodeConnection,Episodes,tt0120570,From the Earth to the Moon,TitleText,tvMiniSeries,TV Mini Series,True,TV Mini Series,Markdown,DisplayableTitleTypeProperty,TitleType,From the Earth to the Moon,TitleText,rm1877712129,555,800,https://m.media-amazon.com/images/M/MV5BNTJlOWUxMjEtZmU0ZC00ODI3LWIzNzctOTBjNGVjMDEzZWU2XkEyXkFqcGc@._V1_.jpg,From the Earth to the Moon (1998),Markdown,Image,1998,1998.0,YearRange,8.5,13979,RatingsSummary,3180.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'History', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,Dramatized portrayal of the Apollo manned space program.,Markdown,Plot,vi3550395417,Video,,5.0,4.0,1998,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
246,ChartTitleEdge,81,EpisodeConnection,Episodes,tt4647692,Letterkenny,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Letterkenny,TitleText,rm1840466689,6656,9988,https://m.media-amazon.com/images/M/MV5BMWFjNzZjNGMtNmUxOC00MmZlLTljNjctOGUwNjdjZTQ5OGMyXkEyXkFqcGc@._V1_.jpg,Letterkenny (2016),Markdown,Image,2016,2023.0,YearRange,8.6,32106,RatingsSummary,1800.0,Runtime,TV-MA,Certificate,True,CanRate,"[{'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"Quick-witted, fast-paced snappy comedy about rural folk getting by in a small town.",Markdown,Plot,vi1723910425,Video,,7.0,2.0,2016,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
247,ChartTitleEdge,28,EpisodeConnection,Episodes,tt0310455,Foyle's War,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Foyle's War,TitleText,rm4229807105,1144,1600,https://m.media-amazon.com/images/M/MV5BNjExMDJlZWUtNzQxMS00ZGI4LTg1N2QtMmU3NTkyN2Q4NzYyXkEyXkFqcGc@._V1_.jpg,Michael Kitchen in Foyle's War (2002),Markdown,Image,2002,2015.0,YearRange,8.6,19503,RatingsSummary,5400.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Crime', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Drama', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Mystery', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"As WWII rages, DCS Foyle fights his own war on the home-front; investigating crime on the south coast of England. Later series, see the retired detective working as an MI5 agent in the aftermath of the war.",Markdown,Plot,vi3230186777,Video,,2.0,2.0,2003,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
248,ChartTitleEdge,375,EpisodeConnection,Episodes,tt0988818,Gintama,TitleText,tvSeries,TV Series,True,TV Series,Markdown,DisplayableTitleTypeProperty,TitleType,Gintama,TitleText,rm2862748929,1000,1426,https://m.media-amazon.com/images/M/MV5BNTMzNjE0N2ItNjFiYi00NmIzLTk1MzMtZWFjNThjMzI5MTJlXkEyXkFqcGc@._V1_.jpg,Gintama (2005),Markdown,Image,2005,2021.0,YearRange,8.7,17688,RatingsSummary,1500.0,Runtime,TV-14,Certificate,True,CanRate,"[{'genre': {'text': 'Animation', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Action', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}, {'genre': {'text': 'Comedy', '__typename': 'GenreItem'}, '__typename': 'TitleGenre'}]",TitleGenres,True,"In an era where aliens have invaded and taken over feudal Tokyo, an unemployed samurai finds work however he can.",Markdown,Plot,vi3576937753,Video,,,,2006,ReleaseDate,released,Released,ProductionStage,ProductionStatusDetails,Title,,,
